subject_id,condition,p1_amp,p1_lat_ms,n_epochs,n1_amp,n1_lat_ms,p2p_amp
08,"Ratio 0.67 (2:3, no 1)",0.017181010482228597,116.0,22,-3.2037153121379642,200.0,3.220896322620193
08,"Ratio 0.75 (3:4, no 1)",2.109839350542736,112.0,9,-4.7049934395571285,204.0,6.814832790099865
08,"Ratio 0.8 (4:5, no 1)",5.0968222869688296,112.0,3,0.4619880689139664,176.0,4.634834218054863
09,"Ratio 0.5 (1:2, no 1)",2.8606282291721055,112.0,21,-7.387785964020182,172.0,10.248414193192287
09,"Ratio 0.67 (2:3, no 1)",1.6004923047053161,96.0,17,-7.805851933336413,172.0,9.40634423804173
09,"Ratio 0.75 (3:4, no 1)",2.1004716702539747,116.0,10,-0.7710241013783798,172.0,2.871495771632355
09,"Ratio 0.8 (4:5, no 1)",3.0884057143041934,108.0,6,-5.270865988828302,168.0,8.359271703132496
09,"Ratio 0.83 (5:6, no 1)",16.40297588546067,116.0,1,-7.18817571202345,184.0,23.59115159748412
10,"Ratio 0.5 (1:2, no 1)",-0.3222223268230503,108.0,23,-6.98748905757112,164.0,6.66526673074807
10,"Ratio 0.67 (2:3, no 1)",1.1945445991518349,108.0,20,-3.3153975838949847,164.0,4.509942183046819
10,"Ratio 0.75 (3:4, no 1)",-0.06574134849919125,96.0,14,-5.095846165604339,176.0,5.030104817105148
10,"Ratio 0.8 (4:5, no 1)",-0.8352122283250232,116.0,8,-5.674727537518375,176.0,4.839515309193352
11,"Ratio 0.5 (1:2, no 1)",0.5785355744935893,116.0,20,-5.607820819860117,196.0,6.186356394353706
11,"Ratio 0.67 (2:3, no 1)",-1.9731940643056778,116.0,21,-7.036738843096879,200.0,5.063544778791202
11,"Ratio 0.75 (3:4, no 1)",-1.4123553047736388,104.0,10,-9.24882564737123,204.0,7.8364703425975915
11,"Ratio 0.8 (4:5, no 1)",-1.0253057997043795,116.0,8,-7.635124194873107,204.0,6.609818395168728
11,"Ratio 0.83 (5:6, no 1)",1.440901098073997,108.0,5,-6.914692552630807,204.0,8.355593650704805
12,"Ratio 0.5 (1:2, no 1)",2.1219042922046447,116.0,21,-5.3798416506168,188.0,7.5017459428214455
12,"Ratio 0.67 (2:3, no 1)",0.12313296317482973,116.0,15,-6.020489546127489,188.0,6.143622509302319
12,"Ratio 0.75 (3:4, no 1)",2.969903354611522,116.0,8,-3.505178348756707,176.0,6.475081703368229
12,"Ratio 0.8 (4:5, no 1)",3.3899737042219718,116.0,9,-4.109590667887468,188.0,7.49956437210944
12,"Ratio 0.83 (5:6, no 1)",1.6262862869932513,108.0,2,-6.508701383368622,204.0,8.134987670361873
13,"Ratio 0.5 (1:2, no 1)",3.942555873785893,116.0,24,-3.568805359729716,204.0,7.5113612335156095
13,"Ratio 0.67 (2:3, no 1)",5.718999181527402,116.0,22,-2.763405011105282,204.0,8.482404192632684
13,"Ratio 0.75 (3:4, no 1)",3.050585336675014,116.0,11,-7.089221527070276,204.0,10.139806863745289
13,"Ratio 0.8 (4:5, no 1)",6.171483882690389,116.0,8,-2.930159561862896,204.0,9.101643444553284
13,"Ratio 0.83 (5:6, no 1)",5.343686932421757,116.0,4,-4.613417623804316,204.0,9.957104556226072
14,"Ratio 0.5 (1:2, no 1)",-2.572168798535647,116.0,23,-4.635079812768124,172.0,2.062911014232477
14,"Ratio 0.67 (2:3, no 1)",-0.306818057699299,116.0,30,-3.6817128167235995,156.0,3.3748947590243006
14,"Ratio 0.75 (3:4, no 1)",-0.43379266080927587,96.0,12,-5.897726634892324,172.0,5.463933974083048
14,"Ratio 0.8 (4:5, no 1)",-0.6967391046955206,116.0,13,-7.8836268186557,176.0,7.1868877139601794
14,"Ratio 0.83 (5:6, no 1)",1.7373177110707856,96.0,4,-2.3130647905174717,156.0,4.050382501588257
15,"Ratio 0.5 (1:2, no 1)",0.9007260425342247,96.0,13,-4.7115695797413775,196.0,5.612295622275602
15,"Ratio 0.67 (2:3, no 1)",-0.861266990680493,100.0,20,-5.328779290047078,180.0,4.467512299366585
15,"Ratio 0.75 (3:4, no 1)",1.4989667092971377,112.0,10,-4.514870474250853,180.0,6.013837183547991
15,"Ratio 0.8 (4:5, no 1)",4.848745505834799,104.0,3,-3.907165045701537,156.0,8.755910551536337
15,"Ratio 0.83 (5:6, no 1)",-0.096592160255371,112.0,2,-6.742392561347872,156.0,6.645800401092501
17,"Ratio 0.5 (1:2, no 1)",3.4297314856842784,116.0,23,-5.930604740012723,180.0,9.360336225697
17,"Ratio 0.67 (2:3, no 1)",3.484088675402437,116.0,23,-4.957039104643935,176.0,8.441127780046372
17,"Ratio 0.75 (3:4, no 1)",4.950994598902526,116.0,16,-4.569602799248591,172.0,9.520597398151118
17,"Ratio 0.8 (4:5, no 1)",3.582372589825963,116.0,11,-6.51785648839262,172.0,10.100229078218582
17,"Ratio 0.83 (5:6, no 1)",2.519771680239581,116.0,6,-6.548209629825473,192.0,9.067981310065054
21,"Ratio 0.5 (1:2, no 1)",0.3916589243917337,96.0,21,-9.725838457438423,184.0,10.117497381830157
21,"Ratio 0.67 (2:3, no 1)",0.09116215726257357,104.0,15,-7.621999539824837,196.0,7.71316169708741
21,"Ratio 0.75 (3:4, no 1)",1.851123608240987,96.0,11,-10.310323498806234,180.0,12.161447107047222
21,"Ratio 0.8 (4:5, no 1)",1.4382162609287148,96.0,7,-10.11301668280344,196.0,11.551232943732156
21,"Ratio 0.83 (5:6, no 1)",-0.041202410047976784,96.0,5,-8.978885156280695,184.0,8.937682746232719
22,"Ratio 0.5 (1:2, no 1)",-0.94151636556475,96.0,26,-5.32488939779299,156.0,4.38337303222824
22,"Ratio 0.67 (2:3, no 1)",-2.2067597729571484,96.0,23,-3.5544586741881394,144.0,1.347698901230991
22,"Ratio 0.75 (3:4, no 1)",-0.1154322282494062,104.0,11,-6.215178722945779,148.0,6.099746494696372
22,"Ratio 0.8 (4:5, no 1)",-2.417248171501832,96.0,6,-9.783389801063228,140.0,7.366141629561396
22,"Ratio 0.83 (5:6, no 1)",5.0966705008585205,96.0,2,-4.005805772505717,160.0,9.102476273364237
23,"Ratio 0.5 (1:2, no 1)",1.1224283867160114,108.0,28,-9.07722745325661,168.0,10.199655839972621
23,"Ratio 0.67 (2:3, no 1)",-0.43846911764571656,116.0,20,-10.087295929238921,172.0,9.648826811593205
23,"Ratio 0.75 (3:4, no 1)",0.24637612322994834,96.0,12,-9.482352294246494,160.0,9.728728417476443
23,"Ratio 0.8 (4:5, no 1)",1.5597088424371668,96.0,12,-8.931866114742851,160.0,10.491574957180017
25,"Ratio 0.5 (1:2, no 1)",-0.9530061560173855,96.0,16,-10.429566609350458,152.0,9.476560453333072
25,"Ratio 0.67 (2:3, no 1)",-0.7691709905269342,96.0,22,-10.024124594411946,144.0,9.254953603885012
25,"Ratio 0.75 (3:4, no 1)",1.878901898319564,96.0,13,-7.684680537116277,140.0,9.56358243543584
25,"Ratio 0.8 (4:5, no 1)",-2.9742256887552183,96.0,11,-11.23799387958208,148.0,8.26376819082686
25,"Ratio 0.83 (5:6, no 1)",2.3103213943682874,96.0,5,-9.303966384441651,140.0,11.614287778809938
26,"Ratio 0.5 (1:2, no 1)",1.5055243427538278,96.0,22,-5.799185944761873,172.0,7.3047102875157
26,"Ratio 0.67 (2:3, no 1)",0.4498859674110105,96.0,25,-6.3306914550242,184.0,6.780577422435211
26,"Ratio 0.75 (3:4, no 1)",1.81581572811666,100.0,14,-5.385557646471585,164.0,7.201373374588245
26,"Ratio 0.8 (4:5, no 1)",0.45652540589813556,96.0,14,-4.429966660495743,176.0,4.8864920663938785
26,"Ratio 0.83 (5:6, no 1)",0.9833304285167943,96.0,6,-5.793072426939312,180.0,6.776402855456106
27,"Ratio 0.5 (1:2, no 1)",1.896677104688817,112.0,26,-2.7699096422291856,160.0,4.666586746918003
27,"Ratio 0.67 (2:3, no 1)",0.6375425901875434,112.0,23,-2.111143042193947,172.0,2.7486856323814908
27,"Ratio 0.75 (3:4, no 1)",-0.8864722639359913,116.0,13,-3.434031845229955,168.0,2.5475595812939638
27,"Ratio 0.8 (4:5, no 1)",-0.08352484888608577,108.0,11,-2.096006658013915,184.0,2.0124818091278294
27,"Ratio 0.83 (5:6, no 1)",1.081955210682589,96.0,8,-4.043738077809923,148.0,5.125693288492512
28,"Ratio 0.5 (1:2, no 1)",2.1685938103931717,116.0,17,-4.8968651048288345,172.0,7.065458915222006
28,"Ratio 0.67 (2:3, no 1)",2.3589022561897512,116.0,21,-3.794153014971086,152.0,6.153055271160837
28,"Ratio 0.75 (3:4, no 1)",0.14965000278781576,116.0,11,-5.958581145234752,160.0,6.1082311480225675
28,"Ratio 0.8 (4:5, no 1)",3.8076715487741626,112.0,5,-3.0709668669346932,176.0,6.878638415708856
29,"Ratio 0.5 (1:2, no 1)",1.0718824113443453,100.0,21,-5.259436914434479,160.0,6.331319325778825
29,"Ratio 0.67 (2:3, no 1)",1.9738729543440074,104.0,23,-3.3095097525216066,148.0,5.2833827068656145
29,"Ratio 0.75 (3:4, no 1)",-0.04003308921364944,112.0,12,-5.338453183035208,144.0,5.298420093821559
29,"Ratio 0.8 (4:5, no 1)",0.6343438730351967,104.0,10,-6.611704981362141,188.0,7.246048854397338
29,"Ratio 0.83 (5:6, no 1)",0.7439657008135303,108.0,5,-6.554735094529045,192.0,7.298700795342575
31,"Ratio 0.5 (1:2, no 1)",0.020511394991144523,96.0,26,-7.192292467025465,140.0,7.212803862016609
31,"Ratio 0.67 (2:3, no 1)",0.47973609015333446,96.0,27,-6.069286872400182,200.0,6.549022962553517
31,"Ratio 0.75 (3:4, no 1)",-0.3164747720362538,96.0,15,-4.078801143403724,204.0,3.76232637136747
31,"Ratio 0.8 (4:5, no 1)",2.810405992999763,96.0,12,-3.053927624329305,144.0,5.864333617329068
31,"Ratio 0.83 (5:6, no 1)",0.6482952775843669,96.0,6,-2.875964235652193,204.0,3.5242595132365597
32,"Ratio 0.5 (1:2, no 1)",-0.22776843378848205,96.0,22,-5.001962491640264,164.0,4.7741940578517825
32,"Ratio 0.67 (2:3, no 1)",-0.34812082692898855,104.0,23,-5.487577483345197,168.0,5.1394566564162085
32,"Ratio 0.75 (3:4, no 1)",-1.5912279608090822,96.0,15,-5.861131502380985,168.0,4.269903541571903
32,"Ratio 0.8 (4:5, no 1)",2.0781207199526883,112.0,8,-4.620102705299442,172.0,6.698223425252131
32,"Ratio 0.83 (5:6, no 1)",-3.0036862800560304,112.0,4,-9.308839349273857,156.0,6.305153069217827
33,"Ratio 0.5 (1:2, no 1)",3.3661755066625716,100.0,24,-3.553233732720414,168.0,6.919409239382986
33,"Ratio 0.67 (2:3, no 1)",3.910974145986641,104.0,28,-3.3497702997420333,156.0,7.260744445728674
33,"Ratio 0.75 (3:4, no 1)",2.0400653949513714,100.0,9,-5.525466445482681,156.0,7.565531840434052
33,"Ratio 0.8 (4:5, no 1)",1.6438680480566281,104.0,9,-4.353820767126336,140.0,5.997688815182964
33,"Ratio 0.83 (5:6, no 1)",3.3614576733036032,108.0,8,-6.887586872621408,160.0,10.249044545925011
